time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-03-28T01:56:49.400Z,37.6516667,-118.9456667,1.37,0.3,md,7,92,0.01509,0.02,nc,nc72990680,2018-03-28T18:15:05.325Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.33,0.82,0.27,6,reviewed,nc,nc
2018-03-28T01:51:22.662Z,38.8362,-118.3164,1.1,0.4,ml,7,128.23,0.263,0.092,nn,nn00627848,2018-03-28T17:32:11.096Z,"34km W of Gabbs, Nevada",earthquake,,1.7,0.25,3,reviewed,nn,nn
2018-03-28T01:43:02.090Z,18.9121667,-155.365,10.88,3.05,ml,37,268,0.2588,0.12,hv,hv70063976,2018-03-28T03:20:49.240Z,"34km SSE of Pahala, Hawaii",earthquake,1,0.53,0.138,38,reviewed,hv,hv
2018-03-28T01:32:50.270Z,38.8196678,-122.795166,3.21,1.73,md,25,35,0.01168,0.04,nc,nc72990670,2018-03-28T04:49:02.494Z,"6km NW of The Geysers, CA",earthquake,0.22,0.45,0.06,6,automatic,nc,nc
2018-03-28T01:32:46.790Z,38.8163338,-122.793663,3.03,2.01,md,7,152,0.008451,0.01,nc,nc72990675,2018-03-28T05:04:03.574Z,"5km NW of The Geysers, CA",earthquake,0.64,0.77,0.06,3,automatic,nc,nc
2018-03-28T01:30:56.234Z,61.8085,-150.0379,48.6,1.2,ml,,,,0.27,ak,ak18796418,2018-03-28T01:35:20.011Z,"6km N of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-03-28T01:23:48.140Z,46.198,-122.1833333,-0.74,0.84,ml,12,100,0.01673,0.07,uw,uw61357982,2018-03-28T20:14:43.100Z,"37km NNE of Amboy, Washington",earthquake,0.26,0.52,0.18,11,reviewed,uw,uw
2018-03-28T01:19:16.041Z,60.5417,-150.715,38.5,1.6,ml,,,,0.51,ak,ak18796415,2018-03-28T01:25:30.126Z,"2km E of Sterling, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-03-28T00:58:04.570Z,41.1584,-29.389,10,4.9,mb,,60,2.588,0.93,us,us1000d9yf,2018-03-28T01:19:09.040Z,"239km NE of Santa Cruz das Flores, Portugal",earthquake,9.8,1.9,0.04,200,reviewed,us,us
2018-03-28T00:42:21.273Z,63.4748,-151.3442,5.6,0.4,ml,,,,0.52,ak,ak18805299,2018-03-28T19:02:16.026Z,"119km W of Cantwell, Alaska",earthquake,,3.5,,,reviewed,ak,ak
2018-03-28T00:41:55.518Z,64.6807,-149.0418,18.4,0.1,ml,,,,0.69,ak,ak18796413,2018-03-28T18:57:17.508Z,"11km NNE of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-03-28T00:34:41.967Z,62.9793,-151.0009,98.2,1.7,ml,,,,0.39,ak,ak18795462,2018-03-28T00:39:36.951Z,"86km NNW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-03-28T00:28:42.225Z,62.3045,-152.429,0,1.5,ml,,,,0.41,ak,ak18795461,2018-03-28T00:35:12.296Z,"120km W of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-28T00:27:04.050Z,34.3577,45.4334,10,4.4,mb,,71,0.793,1.15,us,us1000d9y4,2018-03-28T01:45:38.621Z,"41km WSW of Sarpol-e Zahab, Iran",earthquake,5.8,1.9,0.075,51,reviewed,us,us
2018-03-28T00:02:48.958Z,56.5625,-148.7114,10,2.7,ml,,,,1.26,ak,ak18795301,2018-03-28T18:37:52.696Z,"261km ESE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-03-27T23:55:09.940Z,31.7987,48.6784,10,4.3,mb,,66,4.13,0.94,us,us1000d9y1,2018-03-28T00:38:36.040Z,"32km SSW of Shushtar, Iran",earthquake,8.1,1.9,0.094,32,reviewed,us,us
2018-03-27T23:48:51.678Z,59.7712,-136.5537,0,2.6,ml,,,,0.54,ak,ak18795296,2018-03-27T23:54:03.306Z,"78km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-27T23:46:39.390Z,38.8040009,-122.7708359,0.45,0.91,md,7,156,0.01203,0.01,nc,nc72990665,2018-03-27T23:57:03.326Z,"3km NNW of The Geysers, CA",earthquake,0.44,1.16,0.04,2,automatic,nc,nc
2018-03-27T23:45:40.669Z,61.7238,-150.2087,23,1.3,ml,,,,0.5,ak,ak18795294,2018-03-27T23:50:11.309Z,"9km WSW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-27T23:41:26.384Z,61.5169,-147.3909,0,1.7,ml,,,,1.13,ak,ak18795293,2018-03-27T23:45:30.162Z,"70km NW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-27T23:39:11.090Z,37.6368333,-118.9288333,4.07,0.32,md,10,112,0.02323,0.04,nc,nc72990660,2018-03-28T17:46:03.864Z,"4km E of Mammoth Lakes, CA",earthquake,0.4,0.5,0.137,7,reviewed,nc,nc
2018-03-27T23:32:27.100Z,36.5828333,-121.129,8.25,1.19,md,12,66,0.04981,0.07,nc,nc72990655,2018-03-30T00:03:03.809Z,"6km NNE of Pinnacles, CA",earthquake,0.4,0.86,0.384,12,reviewed,nc,nc
2018-03-27T23:19:38.490Z,34.5411667,-117.3655,8.32,1.2,ml,21,76,0.05722,0.11,ci,ci37900943,2018-03-28T00:35:21.807Z,"5km NNW of Mountain View Acres, CA",earthquake,0.23,0.38,0.173,17,reviewed,ci,ci
2018-03-27T23:18:49.610Z,33.6388333,-116.6863333,14.45,1.04,ml,29,55,0.03176,0.08,ci,ci37900927,2018-03-28T00:32:23.150Z,"9km N of Anza, CA",earthquake,0.16,0.27,0.161,23,reviewed,ci,ci
2018-03-27T23:09:14.130Z,56.4198,-148.6135,21.11,3.1,ml,,217,2.561,0.61,us,us1000d9xc,2018-03-28T00:35:06.040Z,"275km ESE of Kodiak, Alaska",earthquake,4.3,10.5,0.052,48,reviewed,us,us
2018-03-27T23:07:52.690Z,31.8907,48.7153,10,4.4,mb,,65,4.075,0.9,us,us1000d9wt,2018-03-28T00:28:14.743Z,"21km SW of Shushtar, Iran",earthquake,8,1.9,0.087,38,reviewed,us,us
2018-03-27T22:54:41.190Z,40.5138333,-123.9008333,20.32,2.55,md,24,63,0.1066,0.11,nc,nc72990650,2018-03-30T05:01:18.844Z,"17km ESE of Hydesville, CA",earthquake,0.29,0.41,0.136,34,reviewed,nc,nc
2018-03-27T22:48:20.510Z,34.2535,-116.4278333,6.79,1.65,ml,42,45,0.0533,0.12,ci,ci37900919,2018-03-28T00:29:07.860Z,"16km N of Yucca Valley, CA",earthquake,0.13,0.28,0.097,21,reviewed,ci,ci
2018-03-27T22:46:22.140Z,38.8146667,-122.833168,1.95,0.7,md,6,215,0.006576,0.04,nc,nc72990640,2018-03-27T22:57:02.948Z,"8km WNW of The Geysers, CA",earthquake,1.56,1.65,0.26,2,automatic,nc,nc
2018-03-27T22:44:49.800Z,34.8386667,-118.9656667,13.22,1.61,ml,24,70,0.06341,0.19,ci,ci37900903,2018-03-28T00:20:56.589Z,"3km NW of Frazier Park, CA",earthquake,0.3,0.51,0.122,18,reviewed,ci,ci
2018-03-27T22:41:08.710Z,56.5319,-148.5963,5.81,5.4,mww,,90,2.508,0.72,us,us1000d9wb,2018-03-28T20:35:44.945Z,"269km ESE of Kodiak, Alaska",earthquake,6,3.8,0.04,61,reviewed,us,us
2018-03-27T22:17:14.830Z,33.073,-115.0136667,-0.18,1.45,ml,7,113,0.1049,0.15,ci,ci37900887,2018-03-29T20:33:45.275Z,"45km NE of Holtville, CA",quarry blast,0.52,31.61,0.127,4,reviewed,ci,ci
2018-03-27T22:16:18.920Z,56.6303,-148.7142,18.36,4.4,mb,,136,2.401,0.94,us,us1000d9vq,2018-03-27T22:55:24.040Z,"257km ESE of Kodiak, Alaska",earthquake,6.6,5,0.07,58,reviewed,us,us
2018-03-27T21:59:06.235Z,60.2241,-152.3639,90,2,ml,,,,0.63,ak,ak18794268,2018-03-27T22:07:04.324Z,"35km SE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-27T21:39:46.940Z,34.5398333,-117.373,7.85,2.17,ml,67,32,0.05138,0.13,ci,ci37900847,2018-03-28T12:22:32.404Z,"5km NNW of Mountain View Acres, CA",earthquake,0.11,0.35,0.205,25,reviewed,ci,ci
2018-03-27T21:37:29.260Z,38.6533318,-122.8434982,4.32,1.31,md,9,187,0.1109,0.08,nc,nc72990625,2018-03-28T02:06:03.592Z,"5km NNE of Healdsburg, CA",earthquake,1.05,3.95,0.14,5,automatic,nc,nc
2018-03-27T21:29:39.000Z,38.815834,-122.762001,1.47,1.73,md,32,38,0.01482,0.04,nc,nc72990620,2018-03-28T01:11:02.894Z,"3km WSW of Cobb, CA",earthquake,0.17,0.31,0.09,9,automatic,nc,nc
2018-03-27T21:16:10.820Z,49.3645,-120.4928333,-0.37,2.07,ml,9,180,0.5689,0.27,uw,uw61357892,2018-03-27T23:00:16.470Z,"10km S of Princeton, Canada",explosion,1.22,31.61,0.19,7,reviewed,uw,uw
2018-03-27T21:11:27.280Z,37.1288338,-121.5308304,7.08,1.05,md,4,197,0.07392,0,nc,nc72990615,2018-03-27T23:20:03.099Z,"9km NE of San Martin, CA",earthquake,0.85,3.23,,2,automatic,nc,nc
2018-03-27T21:03:48.772Z,38.3848,-118.9046,7.7,0.9,ml,9,140.78,0.131,0.1411,nn,nn00627749,2018-03-27T22:03:47.657Z,"28km WSW of Hawthorne, Nevada",earthquake,,4.1,0.2,4,reviewed,nn,nn
2018-03-27T20:51:44.330Z,56.4936,-148.6682,10,3.8,mb,,226,2.494,0.37,us,us1000d9tc,2018-03-27T21:01:56.040Z,"268km ESE of Kodiak, Alaska",earthquake,10.4,2,0.36,2,reviewed,us,us
2018-03-27T20:43:28.714Z,59.7817,-154.0048,174.5,2.6,ml,,,,0.66,ak,ak18793296,2018-03-27T20:59:26.572Z,"51km E of Old Iliamna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-27T20:42:40.014Z,38.3864,-118.9047,7.5,0.7,ml,6,172.73,0.13,0.1168,nn,nn00627737,2018-03-27T20:56:09.782Z,"28km WSW of Hawthorne, Nevada",earthquake,,5.9,0.14,3,reviewed,nn,nn
2018-03-27T20:34:12.945Z,63.2133,-151.3677,12.7,1.1,ml,,,,0.57,ak,ak18793292,2018-03-27T20:38:56.846Z,"118km NNW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-27T20:24:45.790Z,38.8134995,-122.828331,1.53,1.34,md,19,57,0.004672,0.04,nc,nc72990610,2018-03-27T22:30:02.799Z,"7km WNW of The Geysers, CA",earthquake,0.2,0.34,0.13,5,automatic,nc,nc
2018-03-27T20:21:23.236Z,63.0396,-151.0333,0.8,3.1,ml,,,,0.59,ak,ak18793276,2018-03-27T20:29:49.159Z,"92km NNW of Talkeetna, Alaska",earthquake,,1.7,,,automatic,ak,ak
2018-03-27T20:20:44.919Z,63.2442,-151.0686,8.3,2.7,ml,,,,0.98,ak,ak18793271,2018-03-27T20:34:51.704Z,"107km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-27T20:12:01.238Z,56.7404,-148.6866,20.3,3.4,ml,,,,0.48,ak,ak18793255,2018-03-27T20:17:21.853Z,"253km ESE of Kodiak, Alaska",earthquake,,5.6,,,automatic,ak,ak
2018-03-27T20:09:51.300Z,33.676,-116.7701667,17.55,0.78,ml,20,107,0.0584,0.11,ci,ci37900783,2018-03-27T20:23:58.256Z,"9km SSW of Idyllwild, CA",earthquake,0.3,0.42,0.089,13,reviewed,ci,ci
2018-03-27T20:06:39.660Z,37.6615,-118.8516667,1.11,0.7,md,11,95,0.02663,0.04,nc,nc72990600,2018-03-27T21:20:03.235Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.3,1.25,0.247,9,reviewed,nc,nc
2018-03-27T20:02:24.250Z,19.2096667,-155.4045,33.37,1.66,md,29,153,0.02847,0.11,hv,hv70063491,2018-03-28T20:10:02.590Z,"7km E of Pahala, Hawaii",earthquake,0.67,0.8,0.078,14,reviewed,hv,hv
2018-03-27T19:56:50.860Z,19.4738333,-154.9171667,1.1,1.35,md,7,109,0.01805,0.09,hv,hv70063486,2018-03-28T01:07:18.220Z,"0km N of Leilani Estates, Hawaii",earthquake,1.32,1.21,0.203,5,reviewed,hv,hv
2018-03-27T19:50:13.050Z,38.8101654,-122.8021698,1.49,0.94,md,8,99,0.01458,0.03,nc,nc72990595,2018-03-27T20:27:03.952Z,"5km NW of The Geysers, CA",earthquake,0.49,0.73,0.16,4,automatic,nc,nc
2018-03-27T19:48:11.990Z,34.8478333,-118.7628333,-0.85,1.44,ml,8,98,0.07124,0.14,ci,ci37900759,2018-03-27T20:22:56.499Z,"9km E of Lebec, CA",quarry blast,0.53,31.61,0.195,3,reviewed,ci,ci
2018-03-27T19:42:32.940Z,36.1215,-117.8065,-1.4,1.18,ml,18,144,0.03935,0.17,ci,ci37900751,2018-03-27T20:36:18.244Z,"15km NE of Coso Junction, CA",chemical explosion,0.43,31.61,0.082,14,reviewed,ci,ci
2018-03-27T19:40:45.256Z,57.7919,-150.4976,4.4,2.8,ml,,,,0.89,ak,ak18792290,2018-03-27T19:44:41.783Z,"113km E of Kodiak, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-03-27T19:40:24.770Z,56.5206,-148.6934,10,4,ml,,165,2.468,0.4,us,us1000d9ry,2018-03-27T19:58:24.040Z,"265km ESE of Kodiak, Alaska",earthquake,5.5,2,0.047,60,reviewed,us,us
2018-03-27T19:38:43.810Z,18.986,-67.3451,91,3.14,md,6,233,0.5688,0.22,pr,pr2018086009,2018-03-28T00:08:36.650Z,"60km NNW of San Antonio, Puerto Rico",earthquake,2.8,3.15,0.03,4,reviewed,pr,pr
2018-03-27T19:30:49.590Z,38.7985001,-122.7946701,2.55,1.05,md,21,90,0.007488,0.04,nc,nc72990590,2018-03-27T20:17:02.911Z,"4km NW of The Geysers, CA",earthquake,0.29,0.53,0.07,6,automatic,nc,nc
2018-03-27T19:30:15.020Z,32.7665,-116.8973333,-0.27,1.62,ml,37,54,0.04891,0.25,ci,ci37900727,2018-03-27T19:45:34.649Z,"4km ENE of Rancho San Diego, CA",quarry blast,0.39,31.61,0.131,16,reviewed,ci,ci
2018-03-27T19:22:06.690Z,62.9855,-150.6016,116.9,1.4,ml,,,,0.29,ak,ak18792282,2018-03-27T19:32:06.570Z,"77km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-03-27T19:14:29.500Z,33.7276667,-116.8185,17.08,0.94,ml,23,158,0.0885,0.1,ci,ci37900711,2018-03-27T19:29:40.874Z,"7km ESE of Valle Vista, CA",earthquake,0.34,0.31,0.153,8,reviewed,ci,ci
2018-03-27T19:14:12.050Z,38.908165,-122.9079971,3.71,1.61,md,20,113,0.05561,0.03,nc,nc72990585,2018-03-27T22:01:03.272Z,"10km SW of Kelseyville, CA",earthquake,0.37,1.22,0.17,8,automatic,nc,nc
2018-03-27T19:12:57.521Z,61.6919,-150.7889,50.4,1.7,ml,,,,0.67,ak,ak18792274,2018-03-27T19:32:06.282Z,"40km W of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-27T19:04:51.353Z,64.9922,-147.4005,0,1.1,ml,,,,0.74,ak,ak18792273,2018-03-27T19:32:06.044Z,"22km NE of Fairbanks, Alaska",earthquake,,29.2,,,automatic,ak,ak
2018-03-27T19:01:02.714Z,63.3929,-151.3278,0,1.7,ml,,,,0.62,ak,ak18792271,2018-03-27T19:32:05.777Z,"118km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-27T18:51:44.200Z,37.7226667,-118.775,5.35,0.67,md,16,108,0.09738,0.06,nc,nc72990580,2018-03-27T19:55:03.803Z,"20km NNW of Toms Place, CA",earthquake,0.29,1.33,0.093,14,reviewed,nc,nc
2018-03-27T18:51:12.236Z,52.0578,178.343,128.5,2.4,ml,,,,1.04,ak,ak18792270,2018-03-27T22:38:59.937Z,"16km NW of Little Sitkin Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-03-27T18:42:44.790Z,40.5888333,-122.2455,4.31,1.01,md,5,153,0.1061,0.09,nc,nc72990575,2018-03-27T19:34:04.673Z,"3km NNW of Palo Cedro, CA",earthquake,0.65,31.61,0.208,5,reviewed,nc,nc
2018-03-27T18:28:43.720Z,36.583168,-121.4185028,0.72,1.58,md,12,58,0.01936,0.03,nc,nc72990570,2018-03-27T20:55:03.109Z,"9km NNE of Gonzales, CA",earthquake,0.32,0.41,0.23,11,automatic,nc,nc
2018-03-27T18:27:48.241Z,61.2045,-150.6739,39.9,1.6,ml,,,,0.44,ak,ak18792267,2018-03-27T18:35:13.748Z,"41km W of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-03-27T17:50:23.923Z,37.3649,-116.2209,14.4,1,ml,14,258.16,0.177,0.1341,nn,nn00627717,2018-03-27T18:16:22.853Z,"69km NE of Beatty, Nevada",earthquake,,2.7,0.37,7,reviewed,nn,nn
2018-03-27T17:47:51.280Z,37.5895,-112.3106667,3.82,1.81,ml,8,101,0.1453,0.14,uu,uu60275402,2018-03-28T18:13:03.010Z,"28km SSE of Panguitch, Utah",earthquake,0.62,4.01,0.072,2,reviewed,uu,uu
2018-03-27T17:46:06.570Z,34.981,-116.9453333,3.2,1.5,ml,22,53,0.1136,0.12,ci,ci37900663,2018-03-27T18:12:52.706Z,"12km NE of Barstow, CA",earthquake,0.16,0.66,0.145,18,reviewed,ci,ci
2018-03-27T17:38:21.730Z,34.3388333,-116.8835,-1.54,1.19,ml,24,68,0.04727,0.16,ci,ci37900655,2018-03-27T20:04:14.906Z,"9km NNW of Big Bear City, CA",quarry blast,0.31,31.61,0.135,34,reviewed,ci,ci
2018-03-27T17:37:59.830Z,37.6333333,-118.8785,5.71,0.29,md,14,96,0.01827,0.05,nc,nc72990736,2018-03-27T19:44:02.736Z,"9km E of Mammoth Lakes, CA",earthquake,0.4,0.79,0.182,12,reviewed,nc,nc
2018-03-27T17:09:28.600Z,37.4543343,-118.836998,6.64,1.51,md,26,129,0.09761,0.03,nc,nc72990726,2018-03-27T19:03:04.083Z,"18km SW of Toms Place, CA",earthquake,0.44,1.56,0.27,18,automatic,nc,nc
2018-03-27T17:08:55.532Z,37.3097,-117.9168,6.5,1,ml,7,154.15,0.073,0.095,nn,nn00627724,2018-03-27T19:39:20.565Z,"36km ENE of Big Pine, California",earthquake,,3.7,0.67,2,reviewed,nn,nn
2018-03-27T17:04:13.380Z,41.2255,-121.975,-1.68,1.09,md,9,151,0.121,0.13,nc,nc72991355,2018-03-29T21:50:02.046Z,"14km ESE of McCloud, CA",earthquake,0.39,0.71,0.143,7,reviewed,nc,nc
2018-03-27T16:48:43.602Z,63.5606,-150.8139,10.2,0.6,ml,,,,0.36,ak,ak18791328,2018-03-27T17:18:47.451Z,"94km WNW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-03-27T16:48:42.705Z,61.2267,-149.2842,26.2,0.9,ml,,,,0.4,ak,ak18791304,2018-03-27T17:17:00.852Z,"33km E of Anchorage, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-03-27T16:36:15.080Z,33.0014,138.0004,328.94,4.3,mb,,54,1.527,0.91,us,us1000d9nv,2018-03-27T17:16:46.040Z,"168km W of Hachijo-jima, Japan",earthquake,7,6.4,0.045,140,reviewed,us,us
2018-03-27T16:32:29.007Z,62.7864,-148.6776,53.6,1.8,ml,,,,0.7,ak,ak18791300,2018-03-27T16:38:31.902Z,"68km SSE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-27T16:27:07.140Z,38.21,-121.8161667,22.86,2.61,md,47,155,0.05583,0.2,nc,nc72990716,2018-03-30T01:07:04.147Z,"12km WNW of Rio Vista, CA",earthquake,0.3,0.4,0.143,52,reviewed,nc,nc
2018-03-27T16:22:31.695Z,59.8146,-136.8393,0,2,ml,,,,0.67,ak,ak18791298,2018-03-27T16:31:19.218Z,"94km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-27T16:02:27.325Z,60.2351,-152.9249,117.7,2.2,ml,,,,0.45,ak,ak18790359,2018-03-27T16:16:44.264Z,"29km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-03-27T15:38:03.140Z,19.3755,-155.2513333,28.12,2.09,ml,42,76,0.009958,0.11,hv,hv70063356,2018-03-27T21:59:26.970Z,"6km SSW of Volcano, Hawaii",earthquake,0.56,0.6,0.109,4,reviewed,hv,hv
2018-03-27T15:34:34.651Z,60.3447,-151.4063,46.6,1.8,ml,,,,0.56,ak,ak18790356,2018-03-27T15:41:37.835Z,"6km WSW of Cohoe, Alaska",earthquake,,1.6,,,automatic,ak,ak
2018-03-27T15:06:33.800Z,19.3806667,-155.2358333,2.19,0.94,md,24,79,0.008378,0.07,hv,hv70063341,2018-03-28T00:12:39.390Z,"5km S of Volcano, Hawaii",earthquake,0.19,0.22,0.121,5,reviewed,hv,hv
2018-03-27T15:05:54.732Z,61.0053,-152.1979,8.7,1.6,ml,,,,0.57,ak,ak18790219,2018-03-27T15:19:35.480Z,"60km NW of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-03-27T14:53:55.920Z,47.7876667,-122.7513333,4.37,0.33,md,4,301,0.1646,0.12,uw,uw61357717,2018-03-29T21:14:42.680Z,"7km WSW of Lofall, Washington",earthquake,1.16,12.28,0.037,4,reviewed,uw,uw
2018-03-27T14:25:27.050Z,33.7601667,-116.1221667,8.59,1.62,ml,51,74,0.09045,0.19,ci,ci37900623,2018-03-27T15:57:19.591Z,"10km ENE of Indio, CA",earthquake,0.2,0.7,0.168,41,reviewed,ci,ci
2018-03-27T14:25:12.280Z,33.0016667,-116.2285,7.18,1.35,ml,46,66,0.1618,0.23,ci,ci37900615,2018-03-27T15:49:44.947Z,"18km SSW of Ocotillo Wells, CA",earthquake,0.26,1.38,0.189,21,reviewed,ci,ci
2018-03-27T14:18:20.149Z,39.7327,-120.6904,12.5,0.4,ml,6,212.44,0.027,0.0573,nn,nn00627695,2018-03-27T15:57:55.271Z,"20km WSW of Portola, California",earthquake,,4.5,0,1,reviewed,nn,nn
2018-03-27T14:12:43.000Z,33.9308333,-116.836,5.15,1.02,ml,44,43,0.04641,0.16,ci,ci37900583,2018-03-27T15:42:25.462Z,"4km E of Banning, CA",earthquake,0.17,0.56,0.127,21,reviewed,ci,ci
2018-03-27T14:11:29.740Z,33.2666667,-116.1043333,3.99,1.28,ml,50,59,0.1002,0.25,ci,ci37900575,2018-03-27T15:34:35.735Z,"14km N of Ocotillo Wells, CA",earthquake,0.26,1.03,0.127,31,reviewed,ci,ci
2018-03-27T14:01:07.271Z,38.3592,-117.8535,6.2,1.5,ml,19,71.96,0.248,0.2316,nn,nn00627680,2018-03-27T15:11:44.224Z,"56km S of Gabbs, Nevada",earthquake,,2.3,0.24,9,reviewed,nn,nn
2018-03-27T13:56:29.355Z,61.2956,-146.5364,19.9,1.4,ml,,,,0.6,ak,ak18790217,2018-03-27T14:03:48.941Z,"20km NNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-03-27T13:54:05.888Z,38.1041,-118.3977,9.6,0.8,ml,6,293.48,0.17,0.1211,nn,nn00627694,2018-03-27T15:54:49.238Z,"50km SSE of Hawthorne, Nevada",earthquake,,3.7,0.5,2,reviewed,nn,nn
2018-03-27T13:32:32.870Z,38.7910004,-122.7816696,-0.69,1,md,14,126,0.005346,0.04,nc,nc72990706,2018-03-27T15:12:02.620Z,"3km NW of The Geysers, CA",earthquake,0.21,0.72,0.16,5,automatic,nc,nc
2018-03-27T13:21:09.391Z,38.7414,-117.9669,10.5,0.7,ml,5,224.35,0.325,0.053,nn,nn00627693,2018-03-27T15:51:43.492Z,"14km SSW of Gabbs, Nevada",earthquake,,12.3,0.18,2,reviewed,nn,nn
2018-03-27T13:15:57.980Z,36.8776,-115.9826,8.3,0.5,ml,15,164.14,0.073,0.1214,nn,nn00627677,2018-03-27T15:02:26.176Z,"69km E of Beatty, Nevada",earthquake,,1.6,0.32,9,reviewed,nn,nn
2018-03-27T13:13:15.790Z,38.8378334,-122.7839966,1.83,1.18,md,18,82,0.00499,0.04,nc,nc72990701,2018-03-27T14:44:03.462Z,"6km WNW of Cobb, CA",earthquake,0.26,0.36,0.04,5,automatic,nc,nc
2018-03-27T13:01:04.710Z,33.6891667,-116.798,15.82,0.93,ml,38,56,0.07216,0.16,ci,ci37900543,2018-03-27T14:00:00.326Z,"9km SW of Idyllwild, CA",earthquake,0.24,0.38,0.13,26,reviewed,ci,ci
2018-03-27T13:00:24.639Z,61.0287,-152.3144,16.6,1.4,ml,,,,0.33,ak,ak18790213,2018-03-27T13:06:55.367Z,"64km NNE of Redoubt Volcano, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-27T12:52:58.679Z,60.2015,-150.1606,33,1.8,ml,,,,0.55,ak,ak18790211,2018-03-27T13:00:20.571Z,"41km WNW of Seward, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-27T12:48:02.740Z,19.1965,-155.4618333,-0.47,1.96,ml,32,112,0.04087,0.14,hv,hv70063291,2018-03-27T20:48:49.770Z,"2km ESE of Pahala, Hawaii",earthquake,0.3,0.31,0.085,4,reviewed,hv,hv
2018-03-27T12:40:31.831Z,37.3826,-114.3251,8.5,1.1,ml,5,164.72,0.38,0.1627,nn,nn00627692,2018-03-27T15:48:38.407Z,"30km SSE of Caliente, Nevada",earthquake,,27.4,0.16,4,reviewed,nn,nn
2018-03-27T12:36:27.120Z,18.4273,-64.8871,96,3.18,md,6,345,1.0031,0.17,pr,pr2018086008,2018-03-27T17:21:17.140Z,"10km NNE of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.81,2.16,0.07,3,reviewed,pr,pr
2018-03-27T12:31:37.730Z,47.75,-113.8321667,5.87,0.6,md,7,201,0.166,0.05,mb,mb80287239,2018-03-27T15:19:05.990Z,"25km ENE of Polson, Montana",earthquake,0.77,2.47,0.308,4,reviewed,mb,mb
2018-03-27T12:26:05.960Z,37.6616667,-118.8503333,2.34,0.75,md,20,131,0.0263,0.05,nc,nc72990691,2018-03-27T18:15:04.025Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.32,0.55,0.171,16,reviewed,nc,nc
2018-03-27T12:17:40.300Z,44.423,-110.5943333,3.1,1.46,ml,12,52,0.01471,0.16,uu,uu60275392,2018-03-27T14:19:59.160Z,"19km ESE of Old Faithful Geyser, Wyoming",earthquake,0.3,0.77,0.227,3,reviewed,uu,uu
2018-03-27T11:59:55.998Z,60.0956,-140.7538,5.8,1.9,ml,,,,0.63,ak,ak18790205,2018-03-27T12:12:48.310Z,"83km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-03-27T11:58:25.560Z,46.4976667,-121.4743333,-2.58,1.93,ml,4,347,0.4093,0.43,uw,uw61357707,2018-03-27T19:47:49.200Z,"19km SE of Packwood, Washington",earthquake,12.75,31.61,0.236,4,reviewed,uw,uw
2018-03-27T11:57:25.530Z,43.7636667,-110.9151667,7.21,0.64,ml,8,123,0.124,0.13,mb,mb80287234,2018-03-27T15:24:16.080Z,"16km ENE of Driggs, Idaho",earthquake,0.46,0.91,0.263,7,reviewed,mb,mb
